subject,my_mac,their_mac,rssi,local_time
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-97,1683296980
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-83,1683297010
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-80,1683297010
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-90,1683297010
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-87,1683297010
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683297010
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-91,1683297040
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-87,1683297040
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683297040
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-95,1683297040
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-83,1683297040
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-91,1683297040
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-90,1683297070
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-95,1683297070
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-90,1683297070
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-90,1683297070
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683297070
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-90,1683297101
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-95,1683297101
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-86,1683297131
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-89,1683297131
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683297161
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-83,1683297161
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-94,1683297191
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-90,1683297191
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-86,1683297221
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-88,1683297221
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-83,1683297251
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-76,1683297281
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-90,1683297312
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683297433
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-85,1683297433
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-97,1683297433
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-80,1683297463
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-86,1683297463
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-80,1683297463
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-86,1683297463
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-93,1683297463
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-99,1683297463
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-69,1683297493
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-91,1683297493
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-74,1683297493
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-79,1683297493
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-98,1683297523
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-70,1683297523
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-87,1683297523
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-86,1683297523
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-85,1683297523
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-88,1683297553
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-87,1683297553
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-91,1683297553
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-93,1683297553
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-68,1683297553
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-79,1683297553
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-92,1683297584
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-91,1683297584
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-89,1683297584
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-91,1683297584
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-80,1683297584
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-84,1683297584
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-87,1683297614
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683297614
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-83,1683297614
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-95,1683297614
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-90,1683297614
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-75,1683297614
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683297644
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-82,1683297644
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-88,1683297644
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-86,1683297644
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-81,1683297674
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-90,1683297704
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-88,1683297704
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-89,1683297735
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-82,1683297795
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683297795
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-89,1683297825
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683297915
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-81,1683297915
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-85,1683297915
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-83,1683297946
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-83,1683297946
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-96,1683297946
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-79,1683297976
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-80,1683297976
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-63,1683298006
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-84,1683298006
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-92,1683298006
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683298036
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-73,1683298036
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-96,1683298036
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-72,1683298066
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-83,1683298066
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-99,1683298066
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-84,1683298097
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683298097
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-87,1683298127
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683298127
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-79,1683298157
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-85,1683298187
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-83,1683298218
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-89,1683298248
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-87,1683298309
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-89,1683298339
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-89,1683298339
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683298369
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-94,1683298369
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-94,1683298430
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-89,1683298521
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-84,1683298521
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-85,1683298552
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-88,1683298552
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-85,1683298582
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683298582
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-90,1683298612
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-78,1683298612
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-62,1683298642
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-72,1683298642
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-88,1683298642
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-83,1683298642
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-68,1683298672
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-82,1683298672
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-80,1683298672
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-71,1683298672
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-87,1683298702
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-76,1683298702
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-76,1683298733
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-91,1683298733
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-97,1683298763
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-93,1683298763
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-77,1683298824
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-97,1683298854
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-77,1683298854
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-78,1683298854
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-90,1683298854
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-76,1683298884
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683298884
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-90,1683298915
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683298915
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683298915
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-87,1683298945
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-90,1683298945
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-82,1683298945
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683298945
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-99,1683299066
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-83,1683299066
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-80,1683299096
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-82,1683299096
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-91,1683299126
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-90,1683299126
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-91,1683299156
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-86,1683299156
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683299187
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683299187
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683299217
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-97,1683299247
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683299277
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683299307
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-92,1683299307
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-99,1683299398
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-100,1683299428
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-98,1683299458
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-99,1683299518
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-98,1683299579
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-98,1683299609
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-99,1683299639
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683299760
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-96,1683299760
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683299790
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-91,1683299790
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683299820
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683299820
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-88,1683299851
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-86,1683299851
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-94,1683299881
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-97,1683299881
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-96,1683299911
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-94,1683299941
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-98,1683299941
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-93,1683299972
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-92,1683299972
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-96,1683299972
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683300002
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683300002
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-94,1683300032
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683300063
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683300093
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-98,1683300124
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-97,1683300124
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683300124
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-97,1683300124
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683300154
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683300154
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683300184
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683300184
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683300214
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-94,1683300214
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683300214
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-94,1683300244
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-96,1683300274
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-96,1683300304
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683300335
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-99,1683300335
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-93,1683300365
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-96,1683300365
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-97,1683300425
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-98,1683300425
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-96,1683300486
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683300517
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-91,1683300547
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-98,1683300577
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-94,1683300699
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683300699
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-92,1683300699
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-90,1683300699
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-97,1683300729
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683300759
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-91,1683300759
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683300789
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683300789
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-90,1683300789
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-87,1683300910
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-87,1683300941
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-91,1683300972
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-85,1683301002
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-94,1683301002
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-84,1683301032
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-96,1683301062
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-80,1683301092
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683301092
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-97,1683301122
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-90,1683301183
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-98,1683301213
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-94,1683301213
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-88,1683301274
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-94,1683301304
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683301304
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683301334
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-91,1683301456
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683301516
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683301546
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-86,1683301667
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-89,1683301697
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683301727
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-89,1683301939
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-92,1683301999
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-95,1683302030
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683302030
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-91,1683302060
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-95,1683302060
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683302060
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-97,1683302090
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683302120
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-89,1683302120
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-90,1683302151
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-97,1683302151
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-89,1683302181
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-96,1683302212
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-89,1683302242
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-88,1683302302
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-87,1683302332
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683302362
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-95,1683302392
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683302453
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683302513
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-75,1683302513
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-98,1683302543
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-87,1683302543
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-91,1683302574
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683302604
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-97,1683302634
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683302664
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-92,1683302695
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:18,-94,1683302725
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683302755
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-97,1683302816
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683302846
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-98,1683302876
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-95,1683302876
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-96,1683302907
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-98,1683302907
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-99,1683302907
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-99,1683302937
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-92,1683302967
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683302967
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-97,1683303088
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-97,1683303088
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-99,1683303148
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-95,1683303179
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-97,1683303179
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-97,1683303209
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-91,1683303209
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-95,1683303209
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-99,1683303209
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-78,1683303481
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-60,1683303512
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-90,1683303512
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-86,1683303512
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-84,1683303512
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-88,1683303542
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-62,1683303542
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-91,1683303542
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-85,1683303542
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683303542
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:C,-93,1683303572
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-62,1683303572
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683303572
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-84,1683303572
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-91,1683303572
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C3,-97,1683303572
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FA,-62,1683303602
